,user_id,order_id,order_date,booking_date,order_status,device_id,dcity_code,acity_code,flight_time,flight_number,flight_date,flight_num_date,browsing_time,refund_rate,join_date,registered_time,count,certificate,flag
841,M4279853769,D00001010,2022/1/24 17:08,2022/1/24 0:00,S,qgrnt-fi6zi-j5dze-g5irb-otixy,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,108,0.2549,2022-01-24 08:44:00,30240,1,G441641267864,0
842,M4127075559,D00001028,2022/1/25 9:33,2022/1/25 0:00,S,3vvfl-rbjty-vkhrh-x8dpv-zqkpo,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,125,0.2549,2022-01-25 04:54:00,16740,1,G410984674108,0
843,M489330209,D00001082,2022/1/26 10:54,2022/1/26 0:00,S,v73gn-eq81u-z4hb8-qtmmf-7y2yf,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,69,0.2549,2022-01-26 04:55:00,21540,1,G996526637562,0
844,M78767887,D00000635,2022/1/15 11:51,2022/1/15 0:00,S,j0ddf-2yhme-zf1yy-yyl6m-rw4xo,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,76,0.2549,2022-01-15 06:14:00,20220,1,G328285536820,0
845,M4912649046,D00000416,2022/1/10 18:28,2022/1/10 0:00,S,cldu2-nd10j-iaihi-nsani-y5u7n,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,90,0.2549,2022-01-10 16:57:00,5460,1,G490769885586,0
846,M4761736512,D00000668,2022/1/16 10:08,2022/1/16 0:00,S,1f2g3-etz5p-cm8fj-pwnix-jnuzh,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,150,0.2549,2022-01-16 03:19:00,24540,1,G397775238856,0
847,M2349670668,D00000374,2022/1/9 18:33,2022/1/9 0:00,R,wfec4-4jkli-7m4mj-18k99-dbe3y,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,74,0.2549,2022-01-09 14:14:00,15540,1,G349682087316,0
848,M536209923,D00000578,2022/1/14 12:26,2022/1/14 0:00,S,6cnvr-d6wbv-885d1-gmww6-fc3u8,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,129,0.2549,2022-01-14 08:11:00,15300,1,G528031710160,0
849,M2213936927,D00001116,2022/1/26 23:34,2022/1/26 0:00,S,5rfc3-cjbjp-zocqw-4kmo8-uf3rt,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,106,0.2549,2022-01-26 16:56:00,23880,1,G301769064699,0
850,M4793875432,D00000618,2022/1/14 21:48,2022/1/14 0:00,S,jueyz-xxcv3-8e2th-5hqu0-4e1se,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,108,0.2549,2022-01-14 15:37:00,22260,1,G560324940632,0
851,M388555557,D00000667,2022/1/16 8:57,2022/1/16 0:00,S,ozusi-3inpq-xmnzg-uscpx-dkrm9,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,59,0.2549,2022-01-16 01:49:00,25680,1,G088701172938,0
852,M2574383652,D00000270,2022/1/7 9:25,2022/1/7 0:00,R,bh6cw-k3eah-1tgvy-v2lq9-6c89l,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,102,0.2549,2022-01-07 05:01:00,15840,1,G757718096701,0
853,M4268348395,D00001070,2022/1/25 22:24,2022/1/25 0:00,S,ezdk0-soqcb-qv7rz-p5scl-kof7y,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,90,0.2549,2022-01-25 16:29:00,21300,1,G119157048650,0
854,M3124580034,D00000948,2022/1/22 20:03,2022/1/22 0:00,S,0nloo-l8m1s-m80dy-0nxhb-pvo5i,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,115,0.2549,2022-01-22 12:59:00,25440,1,G993858524707,0
855,M4991385010,D00000522,2022/1/12 22:02,2022/1/12 0:00,R,qboyc-8jfsz-0un0u-c4nvz-ywcdk,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,121,0.2549,2022-01-12 15:26:00,23760,1,G707841670449,0
856,M3739615458,D00000984,2022/1/23 22:31,2022/1/23 0:00,S,a46on-owgwt-2bec2-1of47-rx3s1,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,93,0.2549,2022-01-23 15:17:00,26040,1,G714377850846,0
857,M192272996,D00001112,2022/1/26 20:22,2022/1/26 0:00,S,ubo8p-u7f0x-b6eqk-1p41s-w2chw,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,59,0.2549,2022-01-26 13:04:00,26280,1,G671496513323,0
858,M2544997605,D00000623,2022/1/14 23:55,2022/1/14 0:00,S,hc2n4-mog3i-33ke4-7fkma-6awwo,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,106,0.2549,2022-01-14 19:02:00,17580,1,G652185407071,0
859,M2831250698,D00000927,2022/1/22 10:10,2022/1/22 0:00,R,xn6tl-1hp1v-qjjio-xc0bx-5pl03,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,93,0.2549,2022-01-22 02:27:00,27780,1,G162583628873,0
860,M2719794991,D00000800,2022/1/18 22:53,2022/1/18 0:00,S,kt26p-sn9be-gm0kt-bbqm3-gkcys,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,91,0.2549,2022-01-18 15:53:00,25200,1,G849411255719,0
861,M3555476981,D00001108,2022/1/26 19:50,2022/1/26 0:00,R,94hqp-m0m71-o9nf3-wh594-x3ifl,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,132,0.2549,2022-01-26 13:23:00,23220,1,G489778638100,0
862,M4030987514,D00001021,2022/1/24 21:51,2022/1/24 0:00,S,0e836-8p6q6-pnicb-vvqxg-iunwt,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,94,0.2549,2022-01-24 16:43:00,18480,1,G542619620124,0
863,M509238967,D00001036,2022/1/25 10:55,2022/1/25 0:00,S,y37g5-3gs1x-pnosc-ym5v2-ocavl,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,73,0.2549,2022-01-25 05:00:00,21300,1,G714586732294,0
864,M70098224,D00000958,2022/1/23 9:13,2022/1/23 0:00,S,zeaax-o5bn1-8xsuc-i484a-if4vg,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,123,0.2549,2022-01-23 03:46:00,19620,1,G713673423057,0
865,M4327785367,D00001035,2022/1/25 10:52,2022/1/25 0:00,S,ts1gx-okyoz-abya2-miad5-4fhcs,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,181,0.2549,2022-01-25 05:44:00,18480,1,G010619949879,0
866,M101973364,D00000739,2022/1/17 21:44,2022/1/17 0:00,R,gcpd3-nbil5-xlfeu-jny90-kqq7g,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,90,0.2549,2022-01-17 12:49:00,32100,1,G752833317413,0
867,M2380127764,D00000854,2022/1/20 13:32,2022/1/20 0:00,S,z3iar-1c0jk-69ss6-o1kzb-ddojp,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,132,0.2549,2022-01-20 09:29:00,14580,1,G759030777052,0
868,M87420968,D00000765,2022/1/18 12:24,2022/1/18 0:00,S,tnr0j-oumic-m08il-uvdut-u7hp0,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,72,0.2549,2022-01-18 07:52:00,16320,1,G183232436524,0
869,M452893369,D00000309,2022/1/7 23:04,2022/1/7 0:00,R,q3riu-7ovtl-uhkav-il4j4-y2bps,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,109,0.2549,2022-01-07 15:22:00,27720,1,G509577660880,0
870,M4223373792,D00000970,2022/1/23 14:35,2022/1/23 0:00,S,fgepq-bzkxq-tg5bz-dhwhn-m77x4,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,108,0.2549,2022-01-23 05:12:00,33780,1,G445835348595,0
871,M205167381,D00000995,2022/1/24 11:41,2022/1/24 0:00,R,i1cjv-uzdj0-nejp9-wxlnh-ptu24,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,110,0.2549,2022-01-24 03:26:00,29700,1,G389394719183,0
872,M2504837583,D00000962,2022/1/23 10:43,2022/1/23 0:00,S,hgcbb-ndm7x-ibbo4-33777-0x2ri,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,121,0.2549,2022-01-23 05:20:00,19380,1,G427013461888,0
873,M2391491014,D00001107,2022/1/26 19:46,2022/1/26 0:00,S,sog6z-9amw1-whytc-8bq1r-by3p9,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,122,0.2549,2022-01-26 14:25:00,19260,1,G795264107563,0
874,M203909358,D00000263,2022/1/6 23:12,2022/1/6 0:00,R,1j7vy-bgzr6-821mp-p5m7p-n4z5a,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,83,0.2549,2022-01-06 12:47:00,37500,1,G310528871357,0
875,M585817416,D00000753,2022/1/18 9:18,2022/1/18 0:00,S,cvqlj-t6sx3-pexs0-94ubn-57h5z,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,135,0.2549,2022-01-18 01:41:00,27420,1,G022983647523,0
876,M510270849,D00000893,2022/1/21 12:58,2022/1/21 0:00,S,plukq-qaycs-6cmr2-zvpqk-s1q88,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,79,0.2549,2022-01-21 04:44:00,29640,1,G623500134071,0
877,M170692578,D00000949,2022/1/22 20:18,2022/1/22 0:00,S,2qvjp-5ynsb-6b93o-gcnzh-84lwi,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,135,0.2549,2022-01-22 14:47:00,19860,1,G550627662439,0
878,M4273326534,D00001002,2022/1/24 14:40,2022/1/24 0:00,S,syyqw-oy82g-e8494-d1yzc-oqv8e,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,47,0.2549,2022-01-24 09:23:00,19020,1,G146253245373,0
879,M283793408,D00001075,2022/1/26 0:52,2022/1/26 0:00,R,1c7n7-cgq36-nqot8-899hv-sn272,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,90,0.2549,2022-01-25 18:06:00,24360,1,G154405347616,0
880,M4920700180,D00001054,2022/1/25 15:04,2022/1/25 0:00,S,iftyb-tcemu-p8cla-htiyw-f8jmq,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,101,0.2549,2022-01-25 08:16:00,24480,1,G466257828005,0
881,M2554693072,D00000874,2022/1/20 19:00,2022/1/20 0:00,S,x7io2-a8pap-td7pd-96xgx-a8w2p,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,82,0.2549,2022-01-20 12:41:00,22740,1,G836596537235,0
882,M438650260,D00000704,2022/1/16 22:38,2022/1/16 0:00,S,59sgx-y4pgw-spt4m-sredx-i40g7,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,90,0.2549,2022-01-16 16:03:00,23700,1,G514576984647,0
883,M2370308369,D00000987,2022/1/24 9:29,2022/1/24 0:00,R,32fjn-b27m4-26ki2-rly5v-g6i3d,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,101,0.2549,2022-01-24 03:04:00,23100,1,G496878500346,0
884,M3016722658,D00001044,2022/1/25 12:30,2022/1/25 0:00,S,8msd9-ku7oi-8rk16-y9jy4-8e09q,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,114,0.2549,2022-01-25 07:19:00,18660,1,G822326091993,0
885,M3138813564,D00001086,2022/1/26 11:09,2022/1/26 0:00,S,lsktc-1aplc-61srg-kohdx-o9hh8,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,112,0.2549,2022-01-26 03:30:00,27540,1,G789922144930,0
886,M4672506095,D00000459,2022/1/11 16:27,2022/1/11 0:00,S,gqork-2xec2-wjjnv-7m92o-nkfz0,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,159,0.2549,2022-01-11 11:46:00,16860,1,G759220046924,0
887,M4890436636,D00000830,2022/1/19 15:07,2022/1/19 0:00,S,fb1ks-0o2r6-0eh32-1izfk-37dfo,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,123,0.2549,2022-01-19 06:24:00,31380,1,G8,1
888,M344901542,D00000592,2022/1/14 15:43,2022/1/14 0:00,S,x9wpu-ymyhd-chi7p-u499t-wmxrb,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,83,0.2549,2022-01-14 10:36:00,18420,1,G412446720820,0
889,M2818158563,D00001053,2022/1/25 15:00,2022/1/25 0:00,S,mwjjg-3ek28-l86ph-jyup4-2km92,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,81,0.2549,2022-01-25 10:26:00,16440,1,G465440438562,0
890,M351278691,D00000299,2022/1/7 20:03,2022/1/7 0:00,S,3a85h-hcecn-cy2a9-kw4yw-z8bd2,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,61,0.2549,2022-01-07 13:37:00,23160,1,G920477779691,0
891,M113129343,D00001076,2022/1/26 1:33,2022/1/26 0:00,S,cogye-eqfr9-btbja-xyqqn-xhoit,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,111,0.2549,2022-01-25 18:26:00,25620,1,G135825523801,0
892,M609978600,D00001069,2022/1/25 21:46,2022/1/25 0:00,S,pxkpu-sygee-4462z-254cr-1wdm5,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,91,0.2549,2022-01-25 15:52:00,21240,1,G915692275422,0
893,M119555704,D00000009,2021/12/27 13:38,2021/12/27 0:00,R,fnq1t-w6157-tt20z-wrvfl-isn3f,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,107,0.2549,2021-12-27 10:15:00,12180,1,G196866672272,0
894,M4699781445,D00001040,2022/1/25 11:23,2022/1/25 0:00,S,o7g4n-udksp-hyr1h-buza2-bp8jv,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,106,0.2549,2022-01-25 07:14:00,14940,1,G111184985669,0
895,M495607324,D00001033,2022/1/25 10:28,2022/1/25 0:00,S,fj5ht-e2nm3-1r4f9-0j3nr-zbxbm,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,114,0.2549,2022-01-25 02:48:00,27600,1,G713948687349,0
896,M441848878,D00000386,2022/1/10 8:49,2022/1/10 0:00,R,jep0e-jeng6-l0n83-ao31h-9ikzz,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,140,0.2549,2022-01-10 02:58:00,21060,1,G478056260477,0
897,M3020476778,D00000788,2022/1/18 19:36,2022/1/18 0:00,S,7bpq2-740f1-573r6-pv5ob-0d74j,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,101,0.2549,2022-01-18 12:50:00,24360,1,G494719389124,0
898,M3457075476,D00000813,2022/1/19 10:30,2022/1/19 0:00,S,n8jzb-4wpss-ene3x-xc8p3-yptrk,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,83,0.2549,2022-01-19 05:14:00,18960,1,G086014624166,0
899,M2542539977,D00001052,2022/1/25 14:32,2022/1/25 0:00,S,i7mgt-f5xhs-y2zhd-1lfzm-huo2a,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,59,0.2549,2022-01-25 09:16:00,18960,1,G285413873881,0
900,M288738884,D00000573,2022/1/14 11:00,2022/1/14 0:00,R,g2zmj-bmhb4-lj3rp-5pvvz-3z969,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,83,0.2549,2022-01-14 05:13:00,20820,1,G986839734498,0
901,M186385836,D00000832,2022/1/19 17:37,2022/1/19 0:00,S,fluim-bzstu-stxo3-3jjnf-ucvx5,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,90,0.2549,2022-01-19 10:54:00,24180,1,G751348168792,0
902,M410860566,D00000826,2022/1/19 14:03,2022/1/19 0:00,R,fh31i-krtsd-u3x9m-yu3zk-cz4x2,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,135,0.2549,2022-01-19 08:42:00,19260,1,G278398425375,0
903,M512188002,D00000951,2022/1/22 22:04,2022/1/22 0:00,T,22vl9-t6w5t-e212q-w9zxj-870zh,NBS,SHA,2022/1/26 20:20,HO2036,2022/1/26,HO2036_2022-01-26,126,0.2549,2022-01-22 14:04:00,28800,1,G538953068674,0
904,M208968199,D00000224,2022/1/6 5:47,2022/1/6 0:00,R,74yd5-8gnxa-zngj4-7z8dq-d15u4,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,93,0.3564,2022-01-06 01:04:00,16980,1,G687959495820,0
905,M4472730892,D00000980,2022/1/23 20:22,2022/1/23 0:00,S,ulzqi-pruej-8b1w6-t605u-2a481,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,81,0.3564,2022-01-23 13:52:00,23400,1,G665990582207,0
906,M169634040,D00000177,2022/1/5 8:11,2022/1/5 0:00,S,0yroq-3dxj8-irutq-548vm-94a9y,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,90,0.3564,2022-01-05 01:32:00,23940,1,G361391760523,0
907,M3912738803,D00001071,2022/1/25 22:28,2022/1/25 0:00,R,e1c2b-ci1tx-vcd0q-rxko2-j7kco,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,93,0.3564,2022-01-25 17:51:00,16620,1,G290501402814,0
908,M2682263250,D00000687,2022/1/16 16:37,2022/1/16 0:00,S,6jwxs-iplrx-kt29k-llppd-0q38y,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,70,0.3564,2022-01-16 09:24:00,25980,1,G535845719655,0
909,M2216692994,D00000692,2022/1/16 17:38,2022/1/16 0:00,R,9p7fi-xw1k3-prrhi-dag55-fy8w8,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,133,0.3564,2022-01-16 11:14:00,23040,1,G515198014790,0
910,M529442230,D00000906,2022/1/21 18:36,2022/1/21 0:00,S,efr0f-7vw5l-s5efr-5k6t9-7kl8l,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,118,0.3564,2022-01-21 15:17:00,11940,1,G927518703768,0
911,M558552046,D00000790,2022/1/18 20:04,2022/1/18 0:00,R,6h51l-zpvat-0gg8q-8jqsx-vh62w,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,101,0.3564,2022-01-18 13:05:00,25140,1,G810205210221,0
912,M2216611129,D00001039,2022/1/25 11:23,2022/1/25 0:00,S,iv4if-htzv6-awp8c-06c8z-79pb6,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,67,0.3564,2022-01-25 02:46:00,31020,1,G078486494988,0
913,M2208569841,D00001113,2022/1/26 20:44,2022/1/26 0:00,S,xj3jc-f910f-547w5-jazur-u7mlm,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,117,0.3564,2022-01-26 14:25:00,22740,1,G733517621396,0
914,M3825768316,D00000492,2022/1/12 9:45,2022/1/12 0:00,S,vptm1-pdztl-4ixq6-2ymql-vic2e,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,60,0.3564,2022-01-12 03:52:00,21180,1,G836581999346,0
915,M370509752,D00000427,2022/1/10 22:19,2022/1/10 0:00,R,7m3i5-5i4rd-ictkw-g8jmy-e83jw,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,59,0.3564,2022-01-10 14:55:00,26640,1,G586922452973,0
916,M2200531811,D00000811,2022/1/19 10:29,2022/1/19 0:00,S,2gg8e-5p1hv-ld9ws-sd37c-8r71a,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,59,0.3564,2022-01-19 03:28:00,25260,1,G883994178001,0
917,M2995670860,D00000967,2022/1/23 13:37,2022/1/23 0:00,S,uy33u-uk5lt-wp76v-yj0bc-0rbg4,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,145,0.3564,2022-01-23 10:07:00,12600,1,G885929040329,0
918,M2548451315,D00000926,2022/1/22 10:10,2022/1/22 0:00,S,91v98-hvtiv-mj4g6-alz4q-nrnjc,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,93,0.3564,2022-01-22 02:54:00,26160,1,G863805724128,0
919,M2536499060,D00000986,2022/1/24 9:27,2022/1/24 0:00,S,831m1-4y7p9-i8avs-i9v7a-6m7e2,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,126,0.3564,2022-01-24 02:23:00,25440,1,G474411035819,0
920,M3709267013,D00001110,2022/1/26 20:06,2022/1/26 0:00,S,27hz7-gh0ad-whhpj-qpnpg-zx12t,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,127,0.3564,2022-01-26 16:26:00,13200,1,G158760725278,0
921,M132995900,D00001102,2022/1/26 18:09,2022/1/26 0:00,R,jshyu-il3k1-kvcei-3a0kf-2jhqp,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,145,0.3564,2022-01-26 16:45:00,5040,1,G1814820106,1
922,M538569732,D00000136,2022/1/4 10:45,2022/1/4 0:00,R,tak70-c9nh6-uyci0-digal-fyod7,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,108,0.3564,2022-01-04 04:38:00,22020,1,G617843643134,0
923,M3847900672,D00000333,2022/1/8 18:14,2022/1/8 0:00,S,v5g8t-jm70k-hcof6-ik1j4-c9sxq,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,159,0.3564,2022-01-08 10:33:00,27660,1,G080151720992,0
924,M387663994,D00000898,2022/1/21 14:19,2022/1/21 0:00,R,n7rim-m98kf-722he-a6se3-umu75,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,90,0.3564,2022-01-21 09:56:00,15780,1,G567204689050,0
925,M2452510223,D00000614,2022/1/14 20:28,2022/1/14 0:00,S,eecjw-polgz-iefzh-6l5xl-x1dsm,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,118,0.3564,2022-01-14 16:41:00,13620,1,G722959510160,0
926,M3037584278,D00000425,2022/1/10 21:44,2022/1/10 0:00,R,ngkb2-5pcix-cubmp-jl1tv-ildx4,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,79,0.3564,2022-01-18 03:35:00,19320,11,G999324753696,0
927,M4992806135,D00000873,2022/1/20 18:56,2022/1/20 0:00,S,wz7pe-t5098-592pf-kmevb-7sfm8,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,120,0.3564,2022-01-20 14:00:00,17760,1,G385580553767,0
928,M4494391659,D00000955,2022/1/23 0:43,2022/1/23 0:00,S,e35pu-xfgru-9wvi6-tydu0-4ahxn,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,83,0.3564,2022-01-22 17:04:00,27540,1,G802489012912,0
929,M281147748,D00000929,2022/1/22 12:19,2022/1/22 0:00,S,5u8z3-q0rsa-06g9d-11fh8-uaoxi,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,98,0.3564,2022-01-22 07:08:00,18660,1,G421509391746,0
930,M569145815,D00001030,2022/1/25 9:53,2022/1/25 0:00,R,xfuof-t8cwm-kujem-h0qpa-ffscq,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,118,0.3564,2022-01-25 09:18:00,2100,1,G68185878,1
931,M151970963,D00001058,2022/1/25 16:26,2022/1/25 0:00,S,8di9b-yeyuj-qxv7b-m4ps7-zotc4,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,100,0.3564,2022-01-25 13:15:00,11460,1,G898006336860,0
932,M4303121248,D00001073,2022/1/25 23:15,2022/1/25 0:00,S,5h7e9-qaohk-oim5q-mx5ac-mfsj6,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,104,0.3564,2022-01-25 16:37:00,23880,1,G914874572598,0
933,M2422881260,D00000763,2022/1/18 12:00,2022/1/18 0:00,T,54xen-a42n9-i74yl-syr6z-7epxv,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,109,0.3564,2022-01-18 03:26:00,30840,1,G623322737185,0
934,M2475961647,D00000716,2022/1/17 10:44,2022/1/17 0:00,R,z9lru-6dw3h-ctjge-qyv8d-s74uz,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,132,0.3564,2022-01-17 00:48:00,35760,1,G377953174553,0
935,M3396794109,D00000988,2022/1/24 9:43,2022/1/24 0:00,T,aqgpq-net4n-788nh-ykr66-n3sih,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,106,0.3564,2022-01-24 03:12:00,23460,1,G849966839678,0
936,M2760983967,D00001015,2022/1/24 18:52,2022/1/24 0:00,S,lqxn1-th9nj-94wxz-rrk41-w4u4v,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,78,0.3564,2022-01-24 10:15:00,31020,1,G364646818301,0
937,M2733406253,D00001026,2022/1/25 8:35,2022/1/25 0:00,S,nb8ji-afqf6-n0s6i-uxjhc-cnovx,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,74,0.3564,2022-01-25 00:30:00,29100,1,G001450852018,1
938,M526132666,D00000581,2022/1/14 12:55,2022/1/14 0:00,S,9pbl8-mghpr-xzumx-nhlhs-kimuy,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,83,0.3564,2022-01-14 09:07:00,13680,1,G846855262716,0
939,M2546348243,D00000978,2022/1/23 19:46,2022/1/23 0:00,R,yolhx-ax0sp-ktlj3-n2h15-ftk7j,TAO,YNJ,2022/1/29 10:15,MU5671,2022/1/29,MU5671_2022-01-29,122,0.3564,2022-01-23 11:27:00,29940,1,G625664667210,0
